CitationYear,Citation,evaluationMetric,System,PageSource,Site,longitude,latitude,Sample,incubationTime_d,DOCf_mgL,DOCi_mgL,addedNutrients,TDNi_mgNL,DINi_mgNL,SRPi_mgPL,TDP_mgPL
2016,"Logue, J. B., Stedmon, C. A., Kellerman, A. M., Nielsen, N. J., Andersson, A. F., Laudon, H., et al. (2016). Experimental insights into the importance of aquatic bacterial community composition to the degradation of dissolved organic matter. The ISME Journal, 10(3), 533–545. https://doi.org/10.1038/ismej.2015.131",deltaDOC,River,538,"Vindelalven River, near Umea, Sweden",19.877222,63.952222,Vindelalven River,3.75,8.83,16.9,Yes,NA,3.26,0.97,NA
2016,"Logue, J. B., Stedmon, C. A., Kellerman, A. M., Nielsen, N. J., Andersson, A. F., Laudon, H., et al. (2016). Experimental insights into the importance of aquatic bacterial community composition to the degradation of dissolved organic matter. The ISME Journal, 10(3), 533–545. https://doi.org/10.1038/ismej.2015.131",deltaDOC,River,538,"Vindelalven River, near Umea, Sweden",19.877222,63.952222,Vindelalven River,4.25,6.89,16.9,Yes,NA,3.26,0.97,NA
2016,"Logue, J. B., Stedmon, C. A., Kellerman, A. M., Nielsen, N. J., Andersson, A. F., Laudon, H., et al. (2016). Experimental insights into the importance of aquatic bacterial community composition to the degradation of dissolved organic matter. The ISME Journal, 10(3), 533–545. https://doi.org/10.1038/ismej.2015.131",deltaDOC,River,538,"Vindelalven River, near Umea, Sweden",19.877222,63.952222,Vindelalven River,4.75,6.29,16.9,Yes,NA,3.26,0.97,NA
2016,"Logue, J. B., Stedmon, C. A., Kellerman, A. M., Nielsen, N. J., Andersson, A. F., Laudon, H., et al. (2016). Experimental insights into the importance of aquatic bacterial community composition to the degradation of dissolved organic matter. The ISME Journal, 10(3), 533–545. https://doi.org/10.1038/ismej.2015.131",deltaDOC,River,538,"Vindelalven River, near Umea, Sweden",19.877222,63.952222,Vindelalven River,5.25,5.84,16.9,Yes,NA,3.26,0.97,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Avon River (AR),116.23546,-31.590774,Avon River (AR),2,9.1,9.1,No,0.717876,0.046,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Avon River (AR),116.23546,-31.590774,Avon River (AR),3,9.8,9.1,No,0.717876,0.046,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Avon River (AR),116.23546,-31.590774,Avon River (AR),5,9.4,9.1,No,0.717876,0.046,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Avon River (AR),116.23546,-31.590774,Avon River (AR),8,8.5,9.1,No,0.717876,0.046,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Avon River (AR),116.23546,-31.590774,Avon River (AR),11,9,9.1,No,0.717876,0.046,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Avon River (AR),116.23546,-31.590774,Avon River (AR),14,8.8,9.1,No,0.717876,0.046,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bannister Creek (BC),116.592361,-32.603718,Bannister Creek (BC),2,18.8,18.8,No,1.445376,0.249,0.029,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bannister Creek (BC),116.592361,-32.603718,Bannister Creek (BC),3,18.4,18.8,No,1.445376,0.249,0.029,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bannister Creek (BC),116.592361,-32.603718,Bannister Creek (BC),5,18.2,18.8,No,1.445376,0.249,0.029,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bannister Creek (BC),116.592361,-32.603718,Bannister Creek (BC),8,18,18.8,No,1.445376,0.249,0.029,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bannister Creek (BC),116.592361,-32.603718,Bannister Creek (BC),11,17,18.8,No,1.445376,0.249,0.029,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bannister Creek (BC),116.592361,-32.603718,Bannister Creek (BC),14,15.7,18.8,No,1.445376,0.249,0.029,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bayswater Drain (BD),115.917325,-31.930292,Bayswater Drain (BD),2,7.8,7.8,No,1.099319,0.489,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bayswater Drain (BD),115.917325,-31.930292,Bayswater Drain (BD),3,7.8,7.8,No,1.099319,0.489,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bayswater Drain (BD),115.917325,-31.930292,Bayswater Drain (BD),5,7.3,7.8,No,1.099319,0.489,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bayswater Drain (BD),115.917325,-31.930292,Bayswater Drain (BD),8,7,7.8,No,1.099319,0.489,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bayswater Drain (BD),115.917325,-31.930292,Bayswater Drain (BD),11,6.7,7.8,No,1.099319,0.489,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bayswater Drain (BD),115.917325,-31.930292,Bayswater Drain (BD),14,7.3,7.8,No,1.099319,0.489,0.05,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bennett Brook (BB),115.957669,-31.866653,Bennett Brook (BB),2,12.7,12.8,No,0.812,0.113,0.028,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bennett Brook (BB),115.957669,-31.866653,Bennett Brook (BB),3,13.1,12.8,No,0.812,0.113,0.028,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bennett Brook (BB),115.957669,-31.866653,Bennett Brook (BB),5,13.1,12.8,No,0.812,0.113,0.028,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bennett Brook (BB),115.957669,-31.866653,Bennett Brook (BB),8,12.6,12.8,No,0.812,0.113,0.028,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bennett Brook (BB),115.957669,-31.866653,Bennett Brook (BB),11,12.3,12.8,No,0.812,0.113,0.028,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Bennett Brook (BB),115.957669,-31.866653,Bennett Brook (BB),14,11.7,12.8,No,0.812,0.113,0.028,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Lower Canning (LCR),115.775905,-32.027932,Lower Canning (LCR),2,11.7,11.7,No,NA,0.033,0.021,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Lower Canning (LCR),115.775905,-32.027932,Lower Canning (LCR),3,12.1,11.7,No,NA,0.033,0.021,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Lower Canning (LCR),115.775905,-32.027932,Lower Canning (LCR),5,11.6,11.7,No,NA,0.033,0.021,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Lower Canning (LCR),115.775905,-32.027932,Lower Canning (LCR),8,11,11.7,No,NA,0.033,0.021,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Lower Canning (LCR),115.775905,-32.027932,Lower Canning (LCR),11,11,11.7,No,NA,0.033,0.021,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Lower Canning (LCR),115.775905,-32.027932,Lower Canning (LCR),14,10.6,11.7,No,NA,0.033,0.021,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Mills St Drain (MSD),115.92722,-32.020152,Mills St Drain (MSD),2,14.8,14.8,No,1.234794,0.143,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Mills St Drain (MSD),115.92722,-32.020152,Mills St Drain (MSD),3,14.5,14.8,No,1.234794,0.143,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Mills St Drain (MSD),115.92722,-32.020152,Mills St Drain (MSD),5,13.9,14.8,No,1.234794,0.143,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Mills St Drain (MSD),115.92722,-32.020152,Mills St Drain (MSD),8,13.4,14.8,No,1.234794,0.143,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Mills St Drain (MSD),115.92722,-32.020152,Mills St Drain (MSD),11,12.7,14.8,No,1.234794,0.143,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,Mills St Drain (MSD),115.92722,-32.020152,Mills St Drain (MSD),14,12.3,14.8,No,1.234794,0.143,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,South Belmont Drain (SBD),115.917991,-31.948147,South Belmont Drain (SBD),2,9.9,9.9,No,0.530244,0.132,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,South Belmont Drain (SBD),115.917991,-31.948147,South Belmont Drain (SBD),3,9.6,9.9,No,0.530244,0.132,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,South Belmont Drain (SBD),115.917991,-31.948147,South Belmont Drain (SBD),5,8.7,9.9,No,0.530244,0.132,0.02,NA
2009,"Petrone, K. C., J. S. Richards, and P. F. Grierson. 2009. Bioavailability and composition of dissolved organic carbon and nitrogen in a near coastal catchment of south-western Australia. Biogeochemistry. 92:27–40.",DOC consumption rate,River,33,South Belmont Drain (SBD),115.917991,-31.948147,South Belmont Drain (SBD),8,8.7,9.9,No,0.530244,0.132,0.02,NA
