DOMSource,abundance,exp_mass,formula,class,group,C,H,O,N,S,P,E,S34,N15,D,Cl,Fl,Cl37,Br,Br81,I,M,NH4,POE,NOE,Z,neutral_mass,theor_mass,err_ppm,AE_ppm,NM,KM,KMD,DBE,O_C,H_C,DBEO,max_LA,actual_LA,rule_13,max_H,H_test,C13_mass,C13_abund,C13_mass2,C13_abund2,S34_mass,S34_abund,tag,fileName
SRFA,3.2,259.042671359547,C14H12O3S,O3S,CHOS,14,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.049947811707,259.04343852754,-2.95007939695023,2.95,259,258.753421998527,0.24657800147304,9,0.214285714285714,0.857142857142857,6,20.0039011522846,18,0.9,30,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.4,331.063970662755,C17H16O5S,O5S,CHOS,17,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.071247114915,331.06456789974,-1.79852062033529,1.8,331,330.694301675524,0.305698324475543,10,0.294117647058824,0.941176470588235,5,25.5439880270692,23,0.9,36,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.3,255.152967074227,C13H24N2OS,N2OS,CHNOS,13,24,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.160243526387,255.15365768054,-2.69599334818518,2.7,255,254.868060991762,0.131939008238447,3,0.0769230769230769,1.84615384615385,2,19.7046872409769,17,0.9,28,0.9,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.2,255.018216579343,C7H12O8S,O8S,CHOS,7,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.025493031503,255.01801163904,0.800468346370144,0.8,255,254.733460960484,0.266539039516431,2,1.14285714285714,1.71428571428571,-6,19.6942529300923,16,0.8,16,0.8,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,2,254.996506499611,C10H8O6S,O6S,CHOS,10,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.003782951771,254.99688226684,-1.46781904965372,1.47,255,254.71177512242,0.288224877579864,7,0.6,0.8,1,19.6926275937692,17,0.9,22,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,0.9,254.987276465712,C12H4N2O3S,N2O3S,CHNOS,12,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255.994552917872,254.98698628714,1.13353416744972,1.13,255,254.70255539486,0.297444605139731,12,0.25,0.333333333333333,9,19.6918663645615,18,0.9,26,0.2,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1,254.982146446872,C6H8O9S,O9S,CHOS,6,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255.989422899032,254.98162613374,2.03255715041228,2.03,255,254.697431104245,0.302568895755371,3,1.5,1.33333333333333,-6,19.6914540450692,16,0.8,14,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1,254.971716408567,C8H4N2O6S,N2O6S,CHNOS,8,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255.978992860727,254.97173015404,-0.0536976621143124,0.05,255,254.687012712213,0.312987287786768,8,0.75,0.5,2,19.6906928158615,17,0.9,18,0.2,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,11.2,321.116182397782,C17H22O4S,O4S,CHOS,17,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.123458849942,321.11660346884,-1.30717290517765,1.31,321,320.757621199798,0.242378800201664,7,0.235294117647059,1.29411764705882,3,24.7787599939231,22,0.9,36,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,3.3,253.043759327956,C14H10N2OS,N2OS,CHNOS,14,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.051035780116,253.04410723394,-1.3694334419914,1.37,253,252.761208405702,0.238791594297908,11,0.0714285714285714,0.714285714285714,10,19.5424141297,18,0.9,30,0.3,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.3,252.017825560113,C7H11NO7S,NO7S,CHNOS,7,11,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.025102012273,252.01834599224,-2.05683990378634,2.06,252,251.73642020467,0.263579795329605,3,1,1.57142857142857,-4,19.4635094188,16,0.8,16,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,52.4,251.111272230708,C14H20O2S,O2S,CHOS,14,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.118548682868,251.11112416044,0.587304141361222,0.59,251,250.830879140811,0.169120859188951,5,0.142857142857143,1.42857142857143,3,19.3937231240462,17,0.9,30,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,42,251.074962097355,C13H16O3S,O3S,CHOS,13,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.082238549515,251.07473865514,0.886386190933331,0.89,251,250.794609551678,0.20539044832222,6,0.230769230769231,1.23076923076923,3,19.3909242390231,17,0.9,28,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,8.6,251.038551963635,C12H12O4S,O4S,CHOS,12,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.045828415795,251.03835314984,0.788800182432088,0.79,251,250.758240073839,0.241759926161393,7,0.333333333333333,1,3,19.388125354,17,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,2.4,251.027961924742,C14H8N2OS,N2OS,CHNOS,14,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.035238376902,251.02845717014,-1.96498474081813,1.96,251,250.747661859878,0.252338140122333,12,0.0714285714285714,0.571428571428571,11,19.3873641247923,18,0.9,30,0.3,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,5.7,249.106084866461,C13H18N2OS,N2OS,CHNOS,13,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.113361318621,249.10670748914,-2.48936192649774,2.49,249,248.827930786689,0.172069213311261,6,0.0769230769230769,1.38461538461538,5,19.2395372262538,17,0.9,28,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,35.5,249.095444827384,C14H18O2S,O2S,CHOS,14,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.102721279544,249.09547409664,-0.117028936747594,0.12,249,248.817302628375,0.182697371625153,6,0.142857142857143,1.28571428571429,4,19.2386731191385,17,0.9,30,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,25.8,249.059144694069,C13H14O3S,O3S,CHOS,13,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.066421146229,249.05908859134,0.224351307799909,0.22,249,248.781043028112,0.218956971887792,7,0.230769230769231,1.07692307692308,4,19.2358742341154,17,0.9,28,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,12.1,249.022804560606,C12H10O4S,O4S,CHOS,12,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.030081012766,249.02270308604,0.40584943035952,0.41,249,248.744743472367,0.25525652763281,8,0.333333333333333,0.833333333333333,4,19.2330753490923,17,0.9,26,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,9.6,247.079757424575,C14H16O2S,O2S,CHOS,14,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.087033876735,247.07982403284,-0.268487488750644,0.27,247,246.803865960127,0.196134039873016,7,0.142857142857143,1.14285714285714,5,19.0836231142308,17,0.9,30,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.6,247.054087330299,C12H12N2O2S,N2O2S,CHNOS,12,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.061363782459,247.05467192004,-2.35663358342617,2.36,247,246.778224529308,0.221775470692336,8,0.166666666666667,1,6,19.0816883363231,17,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,12.9,247.043427291149,C13H12O3S,O3S,CHOS,13,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.050703743309,247.04343852754,-0.0452987655055764,0.05,247,246.767576393253,0.232423606747432,8,0.230769230769231,0.923076923076923,5,19.0808242292077,17,0.9,28,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.6,245.064020021583,C14H14O2S,O2S,CHOS,14,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.071296473743,245.06417396904,-0.625621353057706,0.63,245,244.790379347526,0.209620652473831,8,0.142857142857143,1,6,18.9285731093231,17,0.9,30,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,5.3,245.03830992716,C12H10N2O2S,N2O2S,CHNOS,12,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.04558637932,245.03902185624,-2.89348445883295,2.89,245,244.764697961224,0.235302038775558,9,0.166666666666667,0.833333333333333,7,18.9266383314154,17,0.9,26,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,3.3,245.02773988834,C13H10O3S,O3S,CHOS,13,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.0350163405,245.02778846374,-0.197432871763551,0.2,245,244.754139725005,0.245860274995266,9,0.230769230769231,0.769230769230769,6,18.9257742243,17,0.9,28,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,6.9,242.986282390888,C11H4N2O3S,N2O3S,CHNOS,11,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243.993558843048,242.98698628714,-2.88489686150407,2.88,243,242.714961737232,0.28503826276841,11,0.272727272727273,0.363636363636364,8,18.7687894414846,17,0.9,24,0.2,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,18.5,241.090125427066,C12H18O3S,O3S,CHOS,12,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.097401879226,241.09038871894,-1.08754522774429,1.09,241,240.820922039215,0.179077960785037,4,0.25,1.5,1,18.6228973208538,16,0.9,26,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,0.9,241.053875293934,C11H14O4S,O4S,CHOS,11,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.061151746094,241.05400321364,-0.528460288918313,0.53,241,240.784712383305,0.215287616694695,5,0.363636363636364,1.27272727272727,1,18.6200984358308,16,0.9,24,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,29.1,239.110918158234,C13H20O2S,O2S,CHOS,13,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.118194610394,239.11112416044,-0.857920019956012,0.86,239,238.8439247709,0.156075229099514,4,0.153846153846154,1.53846153846154,2,18.4706462009692,16,0.9,28,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,34.6,239.074548024661,C12H16O3S,O3S,CHOS,12,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.081824476821,239.07473865514,-0.794022952787368,0.79,239,238.807595248544,0.192404751456337,5,0.25,1.33333333333333,2,18.4678473159462,16,0.9,26,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.5,239.038037890574,C11H12O4S,O4S,CHOS,11,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.045314342734,239.03835314984,-1.31333230605958,1.31,239,238.771125881999,0.228874118001471,6,0.363636363636364,1.09090909090909,2,18.4650484309231,16,0.9,24,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,64.5,237.095250755498,C13H18O2S,O2S,CHOS,13,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.102527207658,237.09547409664,-0.938004079983634,0.94,237,236.830508080394,0.169491919606173,5,0.153846153846154,1.38461538461538,3,18.3155961960615,16,0.9,28,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,21.9,237.058980622292,C12H14O3S,O3S,CHOS,12,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.066257074452,237.05908859134,-0.453525203277083,0.45,237,236.794278446743,0.205721553257035,6,0.25,1.16666666666667,3,18.3127973110385,16,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,3.4,237.022460488169,C11H10O4S,O4S,CHOS,11,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.029736940329,237.02270308604,-1.01919144423529,1.02,237,236.757799091327,0.242200908672743,7,0.363636363636364,0.909090909090909,3,18.3099984260154,16,0.9,24,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,5.6,235.116033486629,C14H20OS,OS,CHOS,14,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.123309938789,235.11620953814,-0.745591407637946,0.75,235,234.853500823209,0.146499176791252,5,0.0714285714285714,1.42857142857143,4,18.1633450761769,16,0.9,30,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,2.1,235.090393392463,C12H16N2OS,N2OS,CHNOS,12,16,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.097669844623,235.09105742534,-2.81253464814543,2.81,235,234.827889359001,0.172110640998824,6,0.0833333333333333,1.33333333333333,5,18.1614102982692,16,0.9,26,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,34.1,235.079483352395,C13H16O2S,O2S,CHOS,13,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.086759804555,235.07982403284,-1.4430307114468,1.44,235,234.816991501181,0.183008498818793,6,0.153846153846154,1.23076923076923,4,18.1605461911538,16,0.9,28,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,8,235.043143218932,C12H12O3S,O3S,CHOS,12,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.050419671092,235.04343852754,-1.2510403838495,1.25,235,234.780691945436,0.219308054563811,7,0.25,1,4,18.1577473061308,16,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.9,233.100336083783,C14H18OS,OS,CHOS,14,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.107612535943,233.10055947434,-0.954221669465832,0.95,233,232.84005416609,0.159945833909688,6,0.0714285714285714,1.28571428571429,5,18.0082950712692,16,0.9,30,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,5.6,233.064065950578,C13H14O2S,O2S,CHOS,13,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.071342402738,233.06417396904,-0.461476665024282,0.46,233,232.803824532439,0.19617546756055,7,0.153846153846154,1.07692307692308,5,18.0054961862462,16,0.9,28,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,6.9,233.027575816564,C12H10O3S,O3S,CHOS,12,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.034852268724,233.02778846374,-0.908613285684627,0.91,233,232.767375143636,0.232624856364481,8,0.25,0.833333333333333,5,18.0026973012231,16,0.9,26,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.4,231.048318547548,C13H12O2S,O2S,CHOS,13,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.055594999708,231.04852390524,-0.8849504015721,0.88,231,230.790327930968,0.209672069031939,8,0.153846153846154,0.923076923076923,6,17.8504461813385,16,0.9,28,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,5.3,227.074463953178,C11H16O3S,O3S,CHOS,11,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.081740405338,227.07473865514,-1.20440137437997,1.2,227,226.820910578139,0.179089421860766,4,0.272727272727273,1.45454545454545,1,17.5447703928692,15,0.9,24,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,36.9,225.095176684052,C12H18O2S,O2S,CHOS,12,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.102453136212,225.09547409664,-1.31538859303718,1.32,225,224.84383339886,0.156166601140058,4,0.166666666666667,1.5,2,17.3925192729846,15,0.9,26,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,10.1,225.058976551104,C11H14O3S,O3S,CHOS,11,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.066253003264,225.05908859134,-0.495607967830498,0.5,225,224.807673687303,0.192326312696679,5,0.272727272727273,1.27272727272727,2,17.3897203879615,15,0.9,24,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,2.5,223.115799414596,C13H20OS,OS,CHOS,13,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.123075866756,223.11620953814,-1.82990324744374,1.83,223,222.866666319745,0.133333680254623,4,0.0769230769230769,1.53846153846154,3,17.2402681531,15,0.9,28,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,46,223.07952928139,C12H16O2S,O2S,CHOS,12,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.08680573355,223.07982403284,-1.31534495746793,1.32,223,222.830436686095,0.169563313905485,5,0.166666666666667,1.33333333333333,3,17.2374692680769,15,0.9,26,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,6.3,223.043189147927,C11H12O3S,O3S,CHOS,11,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.050465600087,223.04343852754,-1.1130510796218,1.11,223,222.794137130349,0.205862869650502,6,0.272727272727273,1.09090909090909,3,17.2346703830538,15,0.9,24,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,7.2,223.02851909405,C7H12O6S,O6S,CHOS,7,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.03579554621,223.02818239444,1.50288309672373,1.5,223,222.779483457186,0.220516542814494,2,0.857142857142857,1.71428571428571,-4,17.2334968343538,14,0.8,16,0.8,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,13.5,221.100352012668,C13H18OS,OS,CHOS,13,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.107628464828,221.10055947434,-0.934059192365085,0.93,221,220.853469384392,0.146530615608185,5,0.0769230769230769,1.38461538461538,4,17.0852181481923,15,0.9,28,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,20.2,221.063901878801,C12H14O2S,O2S,CHOS,12,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.071178330961,221.06417396904,-1.22523886606469,1.23,221,220.81705995107,0.182940048929765,6,0.166666666666667,1.16666666666667,4,17.0824192631692,15,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,6,221.027521745192,C11H10O3S,O3S,CHOS,11,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.034798197352,221.02778846374,-1.20124660869134,1.2,221,220.780720439843,0.219279560157162,7,0.272727272727273,0.909090909090909,4,17.0796203781462,15,0.9,24,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,3,219.084767495204,C13H16OS,OS,CHOS,13,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.092043947364,219.08490941054,-0.644799938362388,0.64,219,218.840135486606,0.159864513393927,6,0.0769230769230769,1.23076923076923,5,16.9301681432846,15,0.9,28,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,4.2,219.048467349811,C12H12O2S,O2S,CHOS,12,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.055743801971,219.04852390524,-0.257005009511027,0.26,219,218.803875874281,0.196124125719422,7,0.166666666666667,1,5,16.9273692582615,15,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.9,213.095413506181,C11H18O2S,O2S,CHOS,11,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.102689958341,213.09547409664,-0.282997186064947,0.28,213,212.857469263754,0.142530736245817,3,0.181818181818182,1.63636363636364,1,16.4694423499077,14,0.9,24,0.8,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.5,213.012313173341,C11H6N2OS,N2OS,CHNOS,11,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.019589625501,213.01280710634,-2.30788685993565,2.31,213,212.774461721488,0.225538278511607,10,0.0909090909090909,0.545454545454545,9,16.4630833506538,15,0.9,24,0.2,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,36.8,211.079625432391,C11H16O2S,O2S,CHOS,11,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.086901884551,211.07982403284,-0.936410720683168,0.94,211,210.843932036936,0.156067963064231,4,0.181818181818182,1.45454545454545,2,16.314392345,14,0.9,24,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,17,209.100357504875,C12H18OS,OS,CHOS,12,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210.107633957035,209.10055947434,-0.961266667632668,0.96,209,208.866874177669,0.133125822330896,4,0.0833333333333333,1.5,3,16.1621412251154,14,0.9,26,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,23.9,209.064057359483,C11H14O2S,O2S,CHOS,11,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210.071333811643,209.06417396904,-0.555095048673644,0.56,209,208.830614565344,0.169385434656419,5,0.181818181818182,1.27272727272727,3,16.1593423400923,14,0.9,24,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.7,209.027437212809,C10H10O3S,O3S,CHOS,10,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210.034713664969,209.02778846374,-1.67234703738823,1.67,209,208.794035309053,0.205964690947326,6,0.3,1,3,16.1565434550692,14,0.9,22,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,19,207.084779431926,C12H16OS,OS,CHOS,12,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.092055884086,207.08490941054,-0.624620739554748,0.62,207,206.853546717203,0.14645328279704,5,0.0833333333333333,1.33333333333333,4,16.0070912202077,14,0.9,26,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,7.3,207.048339285973,C11H12O2S,O2S,CHOS,11,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.055615738133,207.04852390524,-0.887355364673105,0.89,207,206.817147260643,0.182852739357429,6,0.181818181818182,1.09090909090909,4,16.0042923351846,14,0.9,24,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,6.9,207.012289141582,C10H8O3S,O3S,CHOS,10,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.019565593742,207.01213839994,0.72465127024399,0.72,207,206.781137370165,0.218862629834945,7,0.3,0.8,4,16.0014934501615,14,0.9,22,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,2.1,205.069191358937,C12H14OS,OS,CHOS,12,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206.076467811097,205.06925934674,-0.329915411370678,0.33,205,204.840209267863,0.159790732137083,6,0.0833333333333333,1.16666666666667,5,15.8520412153,14,0.9,26,0.5,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,3,205.032811213225,C11H10O2S,O2S,CHOS,11,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206.040087665385,205.03287384144,-0.303961311050179,0.3,205,204.803869744546,0.196130255453909,7,0.181818181818182,0.909090909090909,5,15.8492423302769,14,0.9,24,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,1.9,199.079587368914,C10H16O2S,O2S,CHOS,10,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.086863821074,199.07982403284,-1.18280591658479,1.18,199,198.857293323163,0.142706676836895,3,0.2,1.6,1,15.3913154219231,13,0.8,22,0.7,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,35.5,199.007257079211,C8H8O4S,O4S,CHOS,8,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.014533531371,199.00705302224,1.02021071782726,1.02,199,198.785043798108,0.214956201892079,5,0.5,1,1,15.3857176518769,13,0.8,18,0.4,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,2.6,197.100499442118,C11H18OS,OS,CHOS,11,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198.107775894278,197.10055947434,-0.303028095022562,0.3,197,196.880415263627,0.119584736373071,3,0.0909090909090909,1.63636363636364,2,15.2390643020385,13,0.9,24,0.8,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,27.8,197.063989295885,C10H14O2S,O2S,CHOS,10,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198.071265748045,197.06417396904,-0.932357121379839,0.93,197,196.843945884949,0.156054115050864,4,0.2,1.4,2,15.2362654170154,13,0.9,22,0.6,0,0,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
